storeId,categoryName,subcategoryName,avg_price_discount_new,city,DT
0203,Сыр,"Эдам, Гауда, Тильзитер",938.0144927536232,Ekaterinburg,2024-01-13
0203,Овощи,"Квашения, соления, овощные закуски соленые",355.9672131147541,Ekaterinburg,2024-01-15
0091,Вино,Красные вина,252.0,Tumen,2024-01-13
0210,Овощи,Огурцы,599.4545454545455,St.Petersburg,2024-01-15
0238,Сыр,"Фета, Брынза",705.1,Kazan,2024-01-13
0210,Молочная продукция,Кефир,96.27586206896552,St.Petersburg,2024-01-15
0091,Сыр,Сыры для кулинарии,697.3333333333334,Tumen,2024-01-13
0203,Овощи,Перец,1049.0,Ekaterinburg,2024-01-13
0179,Молочная продукция,"Пудинги, десерты",308.4888888888889,Krasnodar,2024-01-15
0179,Сыр,Сыры с добавками,1025.5714285714287,Krasnodar,2024-01-13
0091,Курица,Субпродукты куриные,249.0,Tumen,2024-01-15
0124,Молочная продукция,Сметана,292.1212121212121,Moscow,2024-01-13
0203,Овощи,Зелень,1371.9166666666667,Ekaterinburg,2024-01-15
0179,Фрукты,Фруктовые снеки и нарезки,31997.0,Krasnodar,2024-01-13
0210,Овощи,Очищенные овощи,213.5,St.Petersburg,2024-01-15
0203,Сыр,Сыры для кулинарии,655.25,Ekaterinburg,2024-01-13
0179,Овощи,Другие корнеплоды,1008.0909090909091,Krasnodar,2024-01-15
0124,Молочная продукция,Кисломолочные напитки и закваски,180.3030303030303,Moscow,2024-01-13
0179,Сыр,Сыры плавленые,547.9652777777778,Krasnodar,2024-01-15
0179,Овощи,Очищенные овощи,132.33333333333334,Krasnodar,2024-01-13
0179,Овощи,Зелень,2379.5714285714284,Krasnodar,2024-01-13
0203,Фрукты,Виноград,1065.6666666666667,Ekaterinburg,2024-01-15
0210,Молочная продукция,Сырки,1001.3454545454546,St.Petersburg,2024-01-13
0210,Сыр,Сыры с плесенью,1952.2747252747254,St.Petersburg,2024-01-15
0179,Курица,Полуфабрикаты куриные,555.0,Krasnodar,2024-01-13
0091,Сыр,Сыры плавленые,547.2692307692307,Tumen,2024-01-13
0124,Курица,Субпродукты куриные,404.0,Moscow,2024-01-13
0210,Мясо охлажденное,Полуфабрикаты из говядины,2121.5,St.Petersburg,2024-01-13
0203,Сыр,Маасдам,1077.3,Ekaterinburg,2024-01-13
0091,Молочная продукция,Кисломолочные напитки и закваски,167.0,Tumen,2024-01-13
0210,Сыр,Моцарелла,786.35,St.Petersburg,2024-01-13
0210,Молочная продукция,Кисломолочные напитки и закваски,790.5,St.Petersburg,2024-01-15
0203,Сыр,Колбасные сыры,345.75,Ekaterinburg,2024-01-13
0210,Молочная продукция,Сгущённое молоко,394.85714285714283,St.Petersburg,2024-01-13
0124,Овощи,Баклажаны,333.0,Moscow,2024-01-15
0179,Курица,Куриная разделка,423.5,Krasnodar,2024-01-17
0238,Молочная продукция,Йогурты и творожные десерты,304.390625,Kazan,2024-01-13
0179,Овощи,"Квашения, соления, овощные закуски соленые",239.18421052631578,Krasnodar,2024-01-15
0238,Сыр,Сыры для кулинарии,608.4605263157895,Kazan,2024-01-17
0238,Молочная продукция,"Пудинги, десерты",359.4,Kazan,2024-01-13
0203,Курица,Субпродукты куриные,243.55,Ekaterinburg,2024-01-17
0179,Сыр,Тёртые сыры,1251.4375,Krasnodar,2024-01-15
0124,Молочная продукция,Сгущённое молоко,402.875,Moscow,2024-01-13
0238,Молочная продукция,Творог и творожная масса,408.27807486631013,Kazan,2024-01-17
0238,Молочная продукция,Сырки,906.6875,Kazan,2024-01-15
0124,Сыр,Колбасные сыры,499.0,Moscow,2024-01-13
0238,Фрукты,Авокадо,642.0,Kazan,2024-01-17
0210,Молочная продукция,Творог и творожная масса,431.4929078014184,St.Petersburg,2024-01-15
0210,Овощи,Другие корнеплоды,805.6666666666666,St.Petersburg,2024-01-17
0091,Фрукты,Киви,385.0,Tumen,2024-01-13
0238,Сыр,Моцарелла,851.3448275862069,Kazan,2024-01-15
0210,Сыр,Фермерские сыры,1423.0,St.Petersburg,2024-01-17
0124,Овощи,Томаты,624.3,Moscow,2024-01-13
0124,Молочная продукция,Кефир,97.64285714285714,Moscow,2024-01-13
0124,Овощи,Зелень,2041.9753086419753,Moscow,2024-01-17
0210,Сыр,Тофу,639.8235294117648,St.Petersburg,2024-01-15
0179,Овощи,Салаты зеленые,1889.0,Krasnodar,2024-01-13
0238,Мясо охлажденное,Полуфабрикаты из свинины,635.3684210526316,Kazan,2024-01-17
0238,Сыр,Сыры плавленые,521.4117647058823,Kazan,2024-01-15
0210,Сыр,Сыры с добавками,1330.25,St.Petersburg,2024-01-13
0179,Молочная продукция,Сметана,293.77941176470586,Krasnodar,2024-01-17
0238,Сыр,Колбасные сыры,599.6923076923077,Kazan,2024-01-15
0179,Молочная продукция,Кефир,90.02127659574468,Krasnodar,2024-01-17
0238,Овощи,Огурцы,366.0,Kazan,2024-01-13
0124,Ягоды,Свежие ягоды,1824.0,Moscow,2024-01-15
0124,Сыр,Сыры с добавками,981.6666666666666,Moscow,2024-01-13
0238,Молочная продукция,Сметана,245.16289592760182,Kazan,2024-01-17
0124,Молочная продукция,"Пудинги, десерты",315.6904761904762,Moscow,2024-01-15
0179,Молочная продукция,Творог и творожная масса,412.1940298507463,Krasnodar,2024-01-13
0238,Фрукты,Фруктовые снеки и нарезки,48389.857142857145,Kazan,2024-01-17
0091,Яйца,Жидкое яйцо,339.0,Tumen,2024-01-15
0091,Сыр,Копчёные снеки,1314.0,Tumen,2024-01-13
0091,Молочная продукция,Молочные коктейли,186.4179104477612,Tumen,2024-01-17
0210,Вино,Белые вина,722.7391875000001,St.Petersburg,2024-01-15
0124,Сыр,Сыры для гриля,969.0,Moscow,2024-01-13
0091,Вино,Розовые вина,819.0989999999999,Tumen,2024-01-17
0179,Сыр,"Сыры деликатесные козьи, овечьи",2399.0,Krasnodar,2024-01-15
0210,Фрукты,Фруктовые снеки и нарезки,44899.77777777778,St.Petersburg,2024-01-17
0210,Курица,Куриная разделка,360.0,St.Petersburg,2024-01-13
0091,Овощи,Лук,79.0,Tumen,2024-01-17
0203,Молочная продукция,Молоко,92.29729729729729,Ekaterinburg,2024-01-13
0179,Вино,Белые вина,801.1745555555556,Krasnodar,2024-01-15
0179,Ягоды,Свежие ягоды,1641.0,Krasnodar,2024-01-17
0210,Сыр,Сыры для кулинарии,721.2608695652174,St.Petersburg,2024-01-13
0124,Овощи,Огурцы,530.2307692307693,Moscow,2024-01-15
0124,Овощи,"Квашения, соления, овощные закуски соленые",231.55555555555554,Moscow,2024-01-13
0091,Молочная продукция,Сливки,509.90625,Tumen,2024-01-17
0203,Фрукты,Авокадо,575.3333333333334,Ekaterinburg,2024-01-15
0091,Вино,Белые вина,346.77,Tumen,2024-01-13
0091,Сыр,Маасдам,1072.1489361702127,Tumen,2024-01-17
0210,Мясо охлажденное,Говядина охлажденная,888.2857142857143,St.Petersburg,2024-01-15
0124,Сыр,Моцарелла,755.4166666666666,Moscow,2024-01-13
0091,Сыр,Сыры с добавками,1002.8235294117648,Tumen,2024-01-17
0091,Молочная продукция,"Пудинги, десерты",345.6222222222222,Tumen,2024-01-15
0238,Сыр,Копчёные снеки,1260.6666666666667,Kazan,2024-01-13
0091,Молочная продукция,Сметана,267.5285714285714,Tumen,2024-01-17
0210,Овощи,"Квашения, соления, овощные закуски соленые",257.72340425531917,St.Petersburg,2024-01-15
0238,Вино,Белые вина,553.31975,Kazan,2024-01-17
0091,Сыр,Тофу,679.6666666666666,Tumen,2024-01-13
0238,Курица,Куриный фарш,199.0,Kazan,2024-01-15
0124,Сыр,Фермерские сыры,1833.0,Moscow,2024-01-13
0179,Молочная продукция,Сливки,351.56,Krasnodar,2024-01-17
0210,Ягоды,Свежие ягоды,2659.625,St.Petersburg,2024-01-15
0091,Овощи,Зернобобовые,422.0,Tumen,2024-01-13
0238,Сыр,Сыры с добавками,1024.6296296296296,Kazan,2024-01-17
0203,Овощи,Капуста,279.0,Ekaterinburg,2024-01-15
0091,Молочная продукция,Сгущённое молоко,406.1142857142857,Tumen,2024-01-13
0203,Сыр,Творожные сыры,744.7787610619469,Ekaterinburg,2024-01-17
0124,Сыр,Творожные сыры,729.7042253521126,Moscow,2024-01-15
0179,Фрукты,Авокадо,485.0,Krasnodar,2024-01-13
0091,Фрукты,Мандарины,258.0,Tumen,2024-01-15
0203,Курица,Куриный фарш,264.0,Ekaterinburg,2024-01-13
0238,Сыр,Творожные сыры,731.5067567567568,Kazan,2024-01-17
0124,Молочная продукция,Сырки,1185.62,Moscow,2024-01-15
0203,Овощи,Очищенные овощи,155.0,Ekaterinburg,2024-01-13
0210,Молочная продукция,Сливки,662.3511904761905,St.Petersburg,2024-01-17
0238,Ягоды,Свежие ягоды,1571.857142857143,Kazan,2024-01-15
0238,Овощи,Перец,2899.0,Kazan,2024-01-13
0091,Овощи,Баклажаны,519.6,Tumen,2024-01-17
0203,Молочная продукция,Сметана,264.95,Ekaterinburg,2024-01-15
0238,Молочная продукция,Кисломолочные напитки и закваски,2675.787878787879,Kazan,2024-01-13
0210,Сыр,Творожные сыры,724.918918918919,St.Petersburg,2024-01-13
0124,Мясо охлажденное,Полуфабрикаты из свинины,563.8333333333334,Moscow,2024-01-17
0203,Сыр,Сыры плавленые,552.4042553191489,Ekaterinburg,2024-01-15
0091,Мясо охлажденное,Мясной фарш и полуфабрикаты,432.0,Tumen,2024-01-13
0210,Овощи,Томаты,619.3571428571429,St.Petersburg,2024-01-17
0179,Молочная продукция,Прочее молоко,116.0,Krasnodar,2024-01-15
0091,Сыр,Тёртые сыры,1399.5,Tumen,2024-01-13
0203,Сыр,"Фета, Брынза",634.3214285714286,Ekaterinburg,2024-01-17
0203,Фрукты,Киви,308.0,Ekaterinburg,2024-01-15
0203,Овощи,Зернобобовые,422.0,Ekaterinburg,2024-01-17
0091,Сыр,"Эдам, Гауда, Тильзитер",918.6944444444445,Tumen,2024-01-13
0203,Сыр,Сыры с добавками,1094.4761904761904,Ekaterinburg,2024-01-15
0238,Овощи,Зелень,1951.0,Kazan,2024-01-13
0210,Сыр,Копчёные снеки,1396.775,St.Petersburg,2024-01-17
0203,Ягоды,Свежие ягоды,2263.6153846153848,Ekaterinburg,2024-01-15
0091,Сыр,Сыры для гриля,961.0,Tumen,2024-01-13
0124,Сыр,Сыры для кулинарии,722.0326086956521,Moscow,2024-01-17
0091,Овощи,"Квашения, соления, овощные закуски соленые",375.5,Tumen,2024-01-15
0210,Молочная продукция,Йогурты и творожные десерты,319.0808510638298,St.Petersburg,2024-01-13
0210,Овощи,Зелень,1488.7848101265822,St.Petersburg,2024-01-17
0238,Овощи,Проростки,1048.0,Kazan,2024-01-15
0091,Овощи,Очищенные овощи,149.0,Tumen,2024-01-13
0238,Сыр,Сыры рассольные национальные,892.1132075471698,Kazan,2024-01-17
0210,Овощи,Салаты зеленые,1346.1698113207547,St.Petersburg,2024-01-15
0203,Молочная продукция,Кефир,85.55555555555556,Ekaterinburg,2024-01-13
0091,Молочная продукция,Йогурты и творожные десерты,296.1782661782662,Tumen,2024-01-17
0179,Мясо охлажденное,Полуфабрикаты из свинины,699.0,Krasnodar,2024-01-15
0210,Сыр,Маасдам,1099.0,St.Petersburg,2024-01-13
0124,Вино,Белые вина,936.1612121212121,Moscow,2024-01-15
0091,Молочная продукция,Кефир,92.0,Tumen,2024-01-13
0238,Овощи,Салаты зеленые,1583.125,Kazan,2024-01-15
0210,Сыр,"Фета, Брынза",629.4545454545455,St.Petersburg,2024-01-13
0124,Молочная продукция,Прочее молоко,312.2,Moscow,2024-01-15
0210,Яйца,Жидкое яйцо,268.0,St.Petersburg,2024-01-13
0091,Сыр,Фермерские сыры,1472.75,Tumen,2024-01-17
0238,Молочная продукция,Сливки,620.2095238095238,Kazan,2024-01-15
0203,Овощи,Другие корнеплоды,632.3333333333334,Ekaterinburg,2024-01-13
0238,Сыр,Тёртые сыры,1332.5,Kazan,2024-01-13
0203,Мясо охлажденное,Субпродукты из мяса,3199.0,Ekaterinburg,2024-01-15
0238,Молочная продукция,Молочные коктейли,145.28571428571428,Kazan,2024-01-13
0210,Курица,Полуфабрикаты куриные,479.54545454545456,St.Petersburg,2024-01-17
0210,Сыр,Выдержанные сыры,1841.0384615384614,St.Petersburg,2024-01-15
0091,Сыр,"Сыры деликатесные козьи, овечьи",1772.0,Tumen,2024-01-13
0179,Сыр,"Фета, Брынза",651.5888888888888,Krasnodar,2024-01-17
0210,Овощи,Зернобобовые,533.0,St.Petersburg,2024-01-15
0124,Овощи,Другие корнеплоды,669.0,Moscow,2024-01-13
0124,Овощи,Зернобобовые,444.0,Moscow,2024-01-17
0179,Сыр,Сыры для гриля,961.0,Krasnodar,2024-01-13
0091,Молочная продукция,Прочее молоко,259.0,Tumen,2024-01-13
0203,Вино,Красные вина,637.7150588235294,Ekaterinburg,2024-01-15
0124,Овощи,Салаты зеленые,1328.0,Moscow,2024-01-13
0203,Сыр,"Эдам, Гауда, Тильзитер",926.0765306122449,Ekaterinburg,2024-01-15
0179,Сыр,"Эдам, Гауда, Тильзитер",932.3424657534247,Krasnodar,2024-01-13
0179,Молочная продукция,Сырки,829.8333333333334,Krasnodar,2024-01-13
0210,Сыр,"Эдам, Гауда, Тильзитер",908.3103448275862,St.Petersburg,2024-01-13
0238,Вино,Розовые вина,973.32,Kazan,2024-01-13
0124,Вино,Красные вина,737.7640000000001,Moscow,2024-01-13
0203,Овощи,Огурцы,370.5,Ekaterinburg,2024-01-13
0091,Вино,Красные вина,811.9861145833335,Tumen,2024-01-15
0238,Овощи,Другие корнеплоды,1145.6666666666667,Kazan,2024-01-13
0238,Мясо охлажденное,Мясной фарш и полуфабрикаты,510.94736842105266,Kazan,2024-01-17
0238,Сыр,"Фета, Брынза",698.0384615384615,Kazan,2024-01-15
0124,Вино,Розовые вина,666.653,Moscow,2024-01-17
0091,Овощи,Другие корнеплоды,1133.0,Tumen,2024-01-13
0091,Сыр,Сыры для кулинарии,714.36,Tumen,2024-01-15
0210,Овощи,Капуста,339.0,St.Petersburg,2024-01-13
0124,Сыр,Сыры рассольные национальные,813.6833333333333,Moscow,2024-01-17
0203,Овощи,Перец,1536.5,Ekaterinburg,2024-01-15
0203,Сыр,Тофу,686.5,Ekaterinburg,2024-01-13
0179,Молочная продукция,Молоко,92.54302670623146,Krasnodar,2024-01-17
0179,Сыр,Сыры с добавками,1135.6521739130435,Krasnodar,2024-01-15
0210,Молочная продукция,Молочные коктейли,259.6666666666667,St.Petersburg,2024-01-13
0179,Овощи,Перец,1643.4444444444443,Krasnodar,2024-01-17
0124,Молочная продукция,Сметана,298.2109375,Moscow,2024-01-15
0203,Молочная продукция,"Пудинги, десерты",320.1578947368421,Ekaterinburg,2024-01-13
0203,Сыр,Тёртые сыры,1376.0,Ekaterinburg,2024-01-17
0179,Фрукты,Фруктовые снеки и нарезки,32042.454545454544,Krasnodar,2024-01-15
0203,Молочная продукция,Творог и творожная масса,419.0405405405405,Ekaterinburg,2024-01-13
0091,Молочная продукция,Сырки,971.4285714285714,Tumen,2024-01-17
0203,Сыр,Сыры для кулинарии,671.6727272727272,Ekaterinburg,2024-01-15
0238,Яйца,Жидкое яйцо,359.0,Kazan,2024-01-13
0124,Молочная продукция,Молоко,97.06666666666666,Moscow,2024-01-17
0124,Молочная продукция,Кисломолочные напитки и закваски,876.5726495726495,Moscow,2024-01-15
0203,Молочная продукция,Сливки,487.60714285714283,Ekaterinburg,2024-01-13
0203,Молочная продукция,Молочные коктейли,165.85714285714286,Ekaterinburg,2024-01-17
0179,Овощи,Очищенные овощи,361.5,Krasnodar,2024-01-15
0203,Сыр,Копчёные снеки,1177.8333333333333,Ekaterinburg,2024-01-13
0210,Вино,Красные вина,695.6669642857142,St.Petersburg,2024-01-17
0179,Овощи,Зелень,2011.7692307692307,Krasnodar,2024-01-15
0179,Мясо охлажденное,Мясной фарш и полуфабрикаты,493.4,Krasnodar,2024-01-13
0203,Вино,Безалкогольные вина,732.0,Ekaterinburg,2024-01-17
0124,Курица,Полуфабрикаты куриные,362.3333333333333,Moscow,2024-01-13
0210,Молочная продукция,Сырки,1074.8407643312103,St.Petersburg,2024-01-15
0179,Молочная продукция,Молочные коктейли,155.22,Krasnodar,2024-01-17
0238,Овощи,"Квашения, соления, овощные закуски соленые",515.0,Kazan,2024-01-13
0179,Курица,Полуфабрикаты куриные,489.8,Krasnodar,2024-01-15
0179,Сыр,Сыры рассольные национальные,850.3846153846154,Krasnodar,2024-01-17
0203,Сыр,"Сыры деликатесные козьи, овечьи",1722.3333333333333,Ekaterinburg,2024-01-13
0091,Сыр,Сыры плавленые,546.9673202614379,Tumen,2024-01-15
0238,Молочная продукция,Кефир,87.8157894736842,Kazan,2024-01-17
0124,Мясо охлажденное,Мясной фарш и полуфабрикаты,486.7857142857143,Moscow,2024-01-13
0124,Курица,Субпродукты куриные,365.6666666666667,Moscow,2024-01-15
0203,Сыр,Выдержанные сыры,1308.6438356164383,Ekaterinburg,2024-01-17
0210,Курица,Субпродукты куриные,309.0,St.Petersburg,2024-01-13
0210,Сыр,Тёртые сыры,1091.0,St.Petersburg,2024-01-13
0091,Сыр,Моцарелла,884.1315789473684,Tumen,2024-01-17
0210,Мясо охлажденное,Полуфабрикаты из говядины,1963.608695652174,St.Petersburg,2024-01-15
0124,Овощи,Лук,266.0,Moscow,2024-01-13
0203,Сыр,Моцарелла,828.7,Ekaterinburg,2024-01-17
0203,Сыр,Маасдам,1086.0,Ekaterinburg,2024-01-15
0091,Овощи,Огурцы,434.1333333333333,Tumen,2024-01-17
0179,Сыр,Копчёные снеки,1270.8181818181818,Krasnodar,2024-01-13
0091,Молочная продукция,Кисломолочные напитки и закваски,184.79310344827587,Tumen,2024-01-15
0124,Фрукты,Фруктовые десерты,499.0,Moscow,2024-01-17
0124,Овощи,Очищенные овощи,132.4,Moscow,2024-01-13
0210,Сыр,Моцарелла,821.5283018867924,St.Petersburg,2024-01-15
0179,Сыр,Выдержанные сыры,1403.578947368421,Krasnodar,2024-01-13
0210,Молочная продукция,Молоко,95.51327433628319,St.Petersburg,2024-01-17
0203,Сыр,Колбасные сыры,428.9,Ekaterinburg,2024-01-15
0124,Сыр,"Сыры деликатесные козьи, овечьи",2172.5,Moscow,2024-01-13
0203,Овощи,Томаты,693.28,Ekaterinburg,2024-01-17
0210,Молочная продукция,Сгущённое молоко,405.1375,St.Petersburg,2024-01-15
0210,Сыр,Колбасные сыры,540.25,St.Petersburg,2024-01-13
0124,Сыр,"Эдам, Гауда, Тильзитер",934.5297029702971,Moscow,2024-01-17
0238,Молочная продукция,Йогурты и творожные десерты,297.4449152542373,Kazan,2024-01-15
0238,Сыр,Маасдам,1079.142857142857,Kazan,2024-01-13
0091,Овощи,Зелень,1582.301886792453,Tumen,2024-01-17
0238,Молочная продукция,"Пудинги, десерты",333.05882352941177,Kazan,2024-01-15
0203,Вино,Белые вина,701.741125,Ekaterinburg,2024-01-17
0124,Молочная продукция,Сгущённое молоко,402.30120481927713,Moscow,2024-01-15
0210,Сыр,Сыры рассольные национальные,778.2765957446809,St.Petersburg,2024-01-17
0124,Сыр,Колбасные сыры,499.0,Moscow,2024-01-15
0179,Вино,Красные вина,658.0825714285717,Krasnodar,2024-01-17
0091,Фрукты,Киви,323.0,Tumen,2024-01-15
0210,Сыр,"Сыры деликатесные козьи, овечьи",2112.24,St.Petersburg,2024-01-17
0124,Овощи,Томаты,595.8,Moscow,2024-01-15
0124,Мясо охлажденное,Полуфабрикаты из говядины,1578.142857142857,Moscow,2024-01-17
0124,Молочная продукция,Сливки,442.7168674698795,Moscow,2024-01-17
0124,Молочная продукция,Кефир,101.51724137931035,Moscow,2024-01-15
0210,Молочная продукция,"Пудинги, десерты",311.50943396226415,St.Petersburg,2024-01-17
0203,Молочная продукция,Прочее молоко,259.0,Ekaterinburg,2024-01-17
0210,Овощи,Перец,2077.9473684210525,St.Petersburg,2024-01-17
0091,Овощи,Перец,941.8571428571429,Tumen,2024-01-17
0124,Сыр,"Фета, Брынза",618.1494252873563,Moscow,2024-01-17
0124,Сыр,Маасдам,1048.3829787234042,Moscow,2024-01-17
0091,Молочная продукция,Молоко,94.44881889763779,Tumen,2024-01-17
0179,Сыр,Маасдам,1103.7755102040817,Krasnodar,2024-01-17
0091,Овощи,Салаты зеленые,1692.9375,Tumen,2024-01-17
0179,Сыр,Творожные сыры,759.8733333333333,Krasnodar,2024-01-17
0179,Курица,Субпродукты куриные,241.66666666666666,Krasnodar,2024-01-17
0179,Овощи,Салаты зеленые,1477.2083333333333,Krasnodar,2024-01-15
0238,Молочная продукция,Молоко,91.7923322683706,Kazan,2024-01-17
0210,Сыр,Сыры с добавками,1277.59375,St.Petersburg,2024-01-15
0238,Мясо охлажденное,Полуфабрикаты из говядины,1531.4615384615386,Kazan,2024-01-17
0238,Овощи,Огурцы,366.0,Kazan,2024-01-15
0238,Сыр,Сыры для гриля,857.125,Kazan,2024-01-17
0124,Сыр,Сыры с добавками,1289.2592592592594,Moscow,2024-01-15
0124,Сыр,Копчёные снеки,1291.418181818182,Moscow,2024-01-17
0179,Молочная продукция,Творог и творожная масса,406.95953757225436,Krasnodar,2024-01-15
0091,Сыр,Копчёные снеки,1301.7037037037037,Tumen,2024-01-15
0124,Сыр,Сыры для гриля,961.0,Moscow,2024-01-15
0091,Сыр,"Фета, Брынза",622.8307692307692,Tumen,2024-01-17
0210,Курица,Куриная разделка,331.5833333333333,St.Petersburg,2024-01-15
0179,Молочная продукция,Сгущённое молоко,406.23021582733816,Krasnodar,2024-01-17
0203,Молочная продукция,Молоко,92.4021164021164,Ekaterinburg,2024-01-15
0210,Сыр,Сыры для кулинарии,742.2253521126761,St.Petersburg,2024-01-15
0238,Молочная продукция,Сгущённое молоко,391.94594594594594,Kazan,2024-01-17
0124,Овощи,"Квашения, соления, овощные закуски соленые",278.08256880733944,Moscow,2024-01-15
0091,Вино,Белые вина,785.1381358024687,Tumen,2024-01-15
0210,Сыр,Сыры для гриля,1012.1578947368421,St.Petersburg,2024-01-17
0124,Сыр,Моцарелла,765.2682926829268,Moscow,2024-01-15
0238,Сыр,Копчёные снеки,1268.375,Kazan,2024-01-15
0091,Сыр,Тофу,660.625,Tumen,2024-01-15
0124,Сыр,Фермерские сыры,1591.857142857143,Moscow,2024-01-15
0238,Сыр,"Эдам, Гауда, Тильзитер",858.7437325905292,Kazan,2024-01-17
0091,Овощи,Зернобобовые,422.0,Tumen,2024-01-15
0091,Молочная продукция,Сгущённое молоко,404.85869565217394,Tumen,2024-01-15
0203,Молочная продукция,Йогурты и творожные десерты,292.5132075471698,Ekaterinburg,2024-01-17
0124,Сыр,Тёртые сыры,1267.3333333333333,Moscow,2024-01-17
0179,Фрукты,Авокадо,485.0,Krasnodar,2024-01-15
0179,Сыр,Сыры с плесенью,1805.3267326732673,Krasnodar,2024-01-17
0203,Курица,Куриный фарш,299.6666666666667,Ekaterinburg,2024-01-15
0179,Мясо охлажденное,Говядина охлажденная,1187.0,Krasnodar,2024-01-17
0203,Овощи,Очищенные овощи,154.5,Ekaterinburg,2024-01-15
0091,Сыр,Сыры с плесенью,1895.1684210526316,Tumen,2024-01-17
0238,Овощи,Перец,2599.0,Kazan,2024-01-15
0124,Сыр,Тофу,556.3333333333334,Moscow,2024-01-17
0238,Молочная продукция,Кисломолочные напитки и закваски,1312.388888888889,Kazan,2024-01-15
0091,Вино,Безалкогольные вина,746.2855714285714,Tumen,2024-01-17
0210,Сыр,Творожные сыры,716.559633027523,St.Petersburg,2024-01-15
0091,Сыр,Творожные сыры,744.8834951456311,Tumen,2024-01-17
0091,Мясо охлажденное,Мясной фарш и полуфабрикаты,463.1,Tumen,2024-01-15
0124,Сыр,Выдержанные сыры,1510.7272727272727,Moscow,2024-01-17
0091,Сыр,Тёртые сыры,1220.25,Tumen,2024-01-15
0124,Молочная продукция,Йогурты и творожные десерты,308.92818863879955,Moscow,2024-01-17
0179,Сыр,Тофу,493.0,Krasnodar,2024-01-17
0179,Вино,Безалкогольные вина,745.3332,Krasnodar,2024-01-17
0203,Мясо охлажденное,Свинина охлажденная,224.2,Ekaterinburg,2024-01-17
0238,Овощи,Томаты,636.7380952380952,Kazan,2024-01-17
0091,Сыр,"Эдам, Гауда, Тильзитер",920.0,Tumen,2024-01-15
0238,Овощи,Зелень,1737.7719298245613,Kazan,2024-01-15
0091,Сыр,Сыры для гриля,961.0,Tumen,2024-01-15
0210,Сыр,Сыры плавленые,565.9821428571429,St.Petersburg,2024-01-17
0210,Молочная продукция,Йогурты и творожные десерты,319.2127351664255,St.Petersburg,2024-01-15
0091,Овощи,Очищенные овощи,160.66666666666666,Tumen,2024-01-15
0238,Сыр,Выдержанные сыры,1295.0579710144928,Kazan,2024-01-17
0203,Молочная продукция,Кефир,86.0,Ekaterinburg,2024-01-15
0091,Ягоды,Свежие ягоды,2174.909090909091,Tumen,2024-01-17
0210,Сыр,Маасдам,1099.0,St.Petersburg,2024-01-15
0203,Молочная продукция,Сгущённое молоко,402.93457943925233,Ekaterinburg,2024-01-17
0091,Молочная продукция,Кефир,88.08771929824562,Tumen,2024-01-15
0091,Сыр,Колбасные сыры,440.45454545454544,Tumen,2024-01-17
0210,Вино,Безалкогольные вина,746.0349473684211,St.Petersburg,2024-01-17
0210,Сыр,"Фета, Брынза",629.4545454545455,St.Petersburg,2024-01-15
0091,Сыр,Выдержанные сыры,1348.632911392405,Tumen,2024-01-17
0210,Яйца,Жидкое яйцо,303.5,St.Petersburg,2024-01-15
0203,Молочная продукция,Сырки,976.8669724770642,Ekaterinburg,2024-01-17
0203,Овощи,Другие корнеплоды,699.0,Ekaterinburg,2024-01-15
0203,Овощи,Баклажаны,533.0,Ekaterinburg,2024-01-17
0238,Сыр,Тёртые сыры,1332.5,Kazan,2024-01-15
0124,Сыр,Сыры с плесенью,1859.6699029126214,Moscow,2024-01-17
0238,Молочная продукция,Молочные коктейли,174.38823529411764,Kazan,2024-01-15
0124,Сыр,Вегетарианские сыры,999.0,Moscow,2024-01-17
0091,Сыр,"Сыры деликатесные козьи, овечьи",1765.3846153846155,Tumen,2024-01-15
0091,Молочная продукция,Творог и творожная масса,413.7579365079365,Tumen,2024-01-17
0124,Овощи,Другие корнеплоды,867.8888888888889,Moscow,2024-01-15
0179,Фрукты,Киви,225.4,Krasnodar,2024-01-17
0179,Сыр,Сыры для гриля,953.4,Krasnodar,2024-01-15
0124,Фрукты,Фруктовые снеки и нарезки,46220.529411764706,Moscow,2024-01-17
0210,Мясо охлажденное,Мясной фарш и полуфабрикаты,539.9120879120879,St.Petersburg,2024-01-17
0091,Молочная продукция,Прочее молоко,259.0,Tumen,2024-01-15
0091,Мясо охлажденное,Полуфабрикаты из свинины,611.6666666666666,Tumen,2024-01-17
0124,Овощи,Салаты зеленые,1579.842105263158,Moscow,2024-01-15
0203,Мясо охлажденное,Мясной фарш и полуфабрикаты,587.8571428571429,Ekaterinburg,2024-01-17
0179,Сыр,"Эдам, Гауда, Тильзитер",926.5405405405405,Krasnodar,2024-01-15
0203,Сыр,Сыры с плесенью,1782.625,Ekaterinburg,2024-01-17
0179,Молочная продукция,Сырки,828.4305555555555,Krasnodar,2024-01-15
0203,Сыр,Фермерские сыры,1133.6363636363637,Ekaterinburg,2024-01-17
0210,Сыр,"Эдам, Гауда, Тильзитер",905.06640625,St.Petersburg,2024-01-15
0124,Молочная продукция,Молочные коктейли,201.22535211267606,Moscow,2024-01-17
0179,Сыр,Сыры для кулинарии,715.25,Krasnodar,2024-01-17
0238,Вино,Розовые вина,973.32,Kazan,2024-01-15
0091,Мясо охлажденное,Субпродукты из мяса,3199.0,Tumen,2024-01-17
0124,Вино,Красные вина,693.8655789473684,Moscow,2024-01-15
