storeId,categoryName,subcategoryName,avg_price_regular_new,city,DT
0091,Сыр,Сыры с плесенью,2450.0315789473684,Tumen,2024-01-17
0203,Мясо охлажденное,Мясной фарш и полуфабрикаты,598.3,Ekaterinburg,2024-01-15
0238,Курица,Субпродукты куриные,280.0,Kazan,2024-01-13
0124,Сыр,Тофу,600.4666666666667,Moscow,2024-01-17
0203,Сыр,Сыры для гриля,1315.0,Ekaterinburg,2024-01-13
0203,Сыр,Сыры с плесенью,2387.340425531915,Ekaterinburg,2024-01-15
0179,Фрукты,Фруктовые десерты,631.0,Krasnodar,2024-01-13
0203,Курица,Полуфабрикаты куриные,410.25,Ekaterinburg,2024-01-13
0179,Молочная продукция,Кисломолочные напитки и закваски,1531.0212765957447,Krasnodar,2024-01-13
0203,Овощи,"Квашения, соления, овощные закуски соленые",387.24,Ekaterinburg,2024-01-13
0210,Овощи,Огурцы,789.0,St.Petersburg,2024-01-13
0210,Молочная продукция,Кефир,121.33333333333333,St.Petersburg,2024-01-13
0179,Молочная продукция,"Пудинги, десерты",325.0,Krasnodar,2024-01-13
0091,Курица,Субпродукты куриные,231.0,Tumen,2024-01-13
0091,Вино,Безалкогольные вина,927.4147142857142,Tumen,2024-01-17
0203,Сыр,Фермерские сыры,1308.142857142857,Ekaterinburg,2024-01-15
0124,Молочная продукция,Молочные коктейли,246.88888888888889,Moscow,2024-01-15
0124,Мясо охлажденное,Свинина охлажденная,399.0,Moscow,2024-01-15
0179,Сыр,Сыры для кулинарии,883.1746031746031,Krasnodar,2024-01-15
0091,Мясо охлажденное,Субпродукты из мяса,3369.0,Tumen,2024-01-15
0124,Сыр,Сыры плавленые,774.2213114754098,Moscow,2024-01-15
0124,Фрукты,Экзотические фрукты,589.0,Moscow,2024-01-15
0091,Сыр,Творожные сыры,899.8349514563107,Tumen,2024-01-17
0210,Молочная продукция,Сметана,352.3414634146341,St.Petersburg,2024-01-15
0091,Сыр,Сыры рассольные национальные,956.2592592592592,Tumen,2024-01-15
0210,Овощи,Лук,456.0,St.Petersburg,2024-01-15
0210,Молочная продукция,Прочее молоко,476.0,St.Petersburg,2024-01-15
0124,Сыр,Выдержанные сыры,1889.2626262626263,Moscow,2024-01-17
0179,Овощи,Томаты,755.8222222222222,Krasnodar,2024-01-15
0124,Молочная продукция,Йогурты и творожные десерты,382.62593783494106,Moscow,2024-01-17
0179,Молочная продукция,Йогурты и творожные десерты,372.97838899803537,Krasnodar,2024-01-15
0179,Сыр,Тофу,624.625,Krasnodar,2024-01-17
0238,Сыр,Сыры с плесенью,2269.109090909091,Kazan,2024-01-15
0179,Сыр,Моцарелла,1094.595238095238,Krasnodar,2024-01-15
0203,Сыр,Сыры рассольные национальные,912.7027027027027,Ekaterinburg,2024-01-15
0179,Овощи,Зернобобовые,374.0,Krasnodar,2024-01-15
0179,Вино,Безалкогольные вина,926.4128000000001,Krasnodar,2024-01-17
0124,Вино,Безалкогольные вина,929.9195,Moscow,2024-01-15
0203,Овощи,Зелень,1744.8125,Ekaterinburg,2024-01-13
0203,Мясо охлажденное,Свинина охлажденная,236.4,Ekaterinburg,2024-01-17
0203,Овощи,Салаты зеленые,1897.516129032258,Ekaterinburg,2024-01-15
0210,Овощи,Очищенные овощи,231.85714285714286,St.Petersburg,2024-01-13
0203,Молочная продукция,Кисломолочные напитки и закваски,1174.2121212121212,Ekaterinburg,2024-01-15
0179,Овощи,Другие корнеплоды,1078.5,Krasnodar,2024-01-13
0179,Сыр,Сыры плавленые,728.1063829787234,Krasnodar,2024-01-13
0091,Овощи,Томаты,867.5416666666666,Tumen,2024-01-15
0238,Овощи,Томаты,788.5714285714286,Kazan,2024-01-17
0203,Фрукты,Виноград,1221.0,Ekaterinburg,2024-01-13
0238,Курица,Полуфабрикаты куриные,368.0,Kazan,2024-01-15
0124,Молочная продукция,Творог и творожная масса,546.6818181818181,Moscow,2024-01-15
0210,Сыр,Сыры плавленые,768.85,St.Petersburg,2024-01-17
0091,Курица,Полуфабрикаты куриные,493.4,Tumen,2024-01-15
0210,Мясо охлажденное,Полуфабрикаты из свинины,673.5714285714286,St.Petersburg,2024-01-15
0238,Сыр,Выдержанные сыры,1645.231884057971,Kazan,2024-01-17
0179,Сыр,Колбасные сыры,620.2857142857143,Krasnodar,2024-01-15
0091,Ягоды,Свежие ягоды,2482.3636363636365,Tumen,2024-01-17
0238,Курица,Субпродукты куриные,289.4,Kazan,2024-01-15
0203,Сыр,Сыры для гриля,1229.25,Ekaterinburg,2024-01-15
0203,Молочная продукция,Сгущённое молоко,451.0747663551402,Ekaterinburg,2024-01-17
0179,Фрукты,Фруктовые десерты,626.1818181818181,Krasnodar,2024-01-15
0210,Сыр,Сыры с плесенью,2454.7241379310344,St.Petersburg,2024-01-13
0091,Сыр,Колбасные сыры,473.45454545454544,Tumen,2024-01-17
0210,Молочная продукция,Кисломолочные напитки и закваски,227.65217391304347,St.Petersburg,2024-01-13
0203,Курица,Полуфабрикаты куриные,417.2,Ekaterinburg,2024-01-15
0124,Овощи,Баклажаны,350.0,Moscow,2024-01-13
0179,Молочная продукция,Кисломолочные напитки и закваски,1146.9172932330828,Krasnodar,2024-01-15
0179,Овощи,"Квашения, соления, овощные закуски соленые",324.85,Krasnodar,2024-01-13
0210,Вино,Безалкогольные вина,927.1510526315789,St.Petersburg,2024-01-17
0203,Овощи,"Квашения, соления, овощные закуски соленые",375.08196721311475,Ekaterinburg,2024-01-15
0179,Сыр,Тёртые сыры,1482.25,Krasnodar,2024-01-13
0238,Молочная продукция,Сырки,1218.142857142857,Kazan,2024-01-13
0091,Сыр,Выдержанные сыры,1676.1772151898733,Tumen,2024-01-17
0210,Молочная продукция,Творог и творожная масса,527.959595959596,St.Petersburg,2024-01-13
0210,Овощи,Огурцы,749.0909090909091,St.Petersburg,2024-01-15
0238,Сыр,Моцарелла,996.5833333333334,Kazan,2024-01-13
0210,Молочная продукция,Кефир,114.5,St.Petersburg,2024-01-15
0203,Молочная продукция,Сырки,1181.48623853211,Ekaterinburg,2024-01-17
0210,Сыр,Тофу,745.4,St.Petersburg,2024-01-13
0179,Молочная продукция,"Пудинги, десерты",335.44444444444446,Krasnodar,2024-01-15
0238,Сыр,Сыры плавленые,719.2702702702703,Kazan,2024-01-13
0091,Курица,Субпродукты куриные,262.5,Tumen,2024-01-15
0238,Сыр,Колбасные сыры,725.3333333333334,Kazan,2024-01-13
0203,Овощи,Зелень,1543.5555555555557,Ekaterinburg,2024-01-15
0124,Ягоды,Свежие ягоды,2122.25,Moscow,2024-01-13
0203,Овощи,Баклажаны,561.0,Ekaterinburg,2024-01-17
0124,Молочная продукция,"Пудинги, десерты",391.9,Moscow,2024-01-13
0124,Сыр,Сыры с плесенью,2343.009708737864,Moscow,2024-01-17
0210,Овощи,Очищенные овощи,224.77777777777777,St.Petersburg,2024-01-15
0091,Яйца,Жидкое яйцо,357.0,Tumen,2024-01-13
0124,Сыр,Вегетарианские сыры,1189.0,Moscow,2024-01-17
0210,Вино,Белые вина,844.973,St.Petersburg,2024-01-13
0179,Овощи,Другие корнеплоды,1061.7272727272727,Krasnodar,2024-01-15
0091,Молочная продукция,Творог и творожная масса,483.57936507936506,Tumen,2024-01-17
0179,Сыр,Сыры плавленые,733.2361111111111,Krasnodar,2024-01-15
0179,Фрукты,Киви,332.2,Krasnodar,2024-01-17
0179,Сыр,"Сыры деликатесные козьи, овечьи",2947.0,Krasnodar,2024-01-13
0203,Фрукты,Виноград,1221.0,Ekaterinburg,2024-01-15
0124,Фрукты,Фруктовые снеки и нарезки,48669.05882352941,Moscow,2024-01-17
0179,Вино,Белые вина,870.253,Krasnodar,2024-01-13
0210,Сыр,Сыры с плесенью,2406.813186813187,St.Petersburg,2024-01-15
0210,Мясо охлажденное,Мясной фарш и полуфабрикаты,623.2967032967033,St.Petersburg,2024-01-17
0210,Молочная продукция,Кисломолочные напитки и закваски,870.1865671641791,St.Petersburg,2024-01-15
0124,Овощи,Баклажаны,350.0,Moscow,2024-01-15
0179,Овощи,"Квашения, соления, овощные закуски соленые",278.0394736842105,Krasnodar,2024-01-15
0091,Мясо охлажденное,Полуфабрикаты из свинины,833.0,Tumen,2024-01-17
0179,Сыр,Тёртые сыры,1330.8125,Krasnodar,2024-01-15
0124,Овощи,Огурцы,687.6,Moscow,2024-01-13
0238,Молочная продукция,Сырки,1109.1319444444443,Kazan,2024-01-15
0203,Фрукты,Авокадо,751.0,Ekaterinburg,2024-01-13
0210,Молочная продукция,Творог и творожная масса,522.0992907801418,St.Petersburg,2024-01-15
0203,Мясо охлажденное,Мясной фарш и полуфабрикаты,673.0,Ekaterinburg,2024-01-17
0210,Мясо охлажденное,Говядина охлажденная,1026.0,St.Petersburg,2024-01-13
0091,Молочная продукция,"Пудинги, десерты",374.44444444444446,Tumen,2024-01-13
0238,Сыр,Моцарелла,975.1379310344828,Kazan,2024-01-15
0210,Овощи,"Квашения, соления, овощные закуски соленые",271.84375,St.Petersburg,2024-01-13
0210,Сыр,Тофу,750.5294117647059,St.Petersburg,2024-01-15
0203,Сыр,Сыры с плесенью,2370.2625,Ekaterinburg,2024-01-17
0238,Курица,Куриный фарш,210.0,Kazan,2024-01-13
0238,Сыр,Сыры плавленые,688.3529411764706,Kazan,2024-01-15
0210,Ягоды,Свежие ягоды,2936.6,St.Petersburg,2024-01-13
0238,Сыр,Колбасные сыры,647.6923076923077,Kazan,2024-01-15
0203,Сыр,Фермерские сыры,1193.3636363636363,Ekaterinburg,2024-01-17
0124,Ягоды,Свежие ягоды,2102.0,Moscow,2024-01-15
0124,Молочная продукция,Молочные коктейли,245.04225352112675,Moscow,2024-01-17
0203,Овощи,Капуста,294.0,Ekaterinburg,2024-01-13
0124,Молочная продукция,"Пудинги, десерты",352.6904761904762,Moscow,2024-01-15
0124,Сыр,Творожные сыры,915.2105263157895,Moscow,2024-01-13
0179,Сыр,Сыры для кулинарии,877.75,Krasnodar,2024-01-17
0091,Фрукты,Мандарины,318.0,Tumen,2024-01-13
0091,Яйца,Жидкое яйцо,357.0,Tumen,2024-01-15
0091,Мясо охлажденное,Субпродукты из мяса,3369.0,Tumen,2024-01-17
0124,Молочная продукция,Сырки,1209.945945945946,Moscow,2024-01-13
0210,Вино,Белые вина,850.0575625,St.Petersburg,2024-01-15
0124,Сыр,Сыры плавленые,777.3654822335026,Moscow,2024-01-17
0238,Ягоды,Свежие ягоды,2747.0,Kazan,2024-01-13
0124,Фрукты,Экзотические фрукты,589.0,Moscow,2024-01-17
0203,Молочная продукция,Сметана,319.3777777777778,Ekaterinburg,2024-01-13
0179,Овощи,Огурцы,1228.0,Krasnodar,2024-01-17
0179,Сыр,"Сыры деликатесные козьи, овечьи",2947.0,Krasnodar,2024-01-15
0203,Сыр,Сыры плавленые,749.3928571428571,Ekaterinburg,2024-01-13
0210,Молочная продукция,Сметана,350.29383886255926,St.Petersburg,2024-01-17
0179,Молочная продукция,Прочее молоко,122.0,Krasnodar,2024-01-13
0091,Сыр,Сыры рассольные национальные,960.2093023255813,Tumen,2024-01-17
0203,Фрукты,Киви,406.0,Ekaterinburg,2024-01-13
0179,Вино,Белые вина,1149.3937777777778,Krasnodar,2024-01-15
0210,Овощи,Лук,456.0,St.Petersburg,2024-01-17
0203,Сыр,Сыры с добавками,1384.142857142857,Ekaterinburg,2024-01-13
0203,Ягоды,Свежие ягоды,2348.4,Ekaterinburg,2024-01-13
0091,Овощи,"Квашения, соления, овощные закуски соленые",356.95652173913044,Tumen,2024-01-13
0210,Молочная продукция,Прочее молоко,499.1,St.Petersburg,2024-01-17
0179,Овощи,Томаты,735.4054054054054,Krasnodar,2024-01-17
0124,Овощи,Огурцы,689.0769230769231,Moscow,2024-01-15
0238,Сыр,Сыры с плесенью,2256.917525773196,Kazan,2024-01-17
0179,Молочная продукция,Йогурты и творожные десерты,373.7916181606519,Krasnodar,2024-01-17
0203,Фрукты,Авокадо,751.0,Ekaterinburg,2024-01-15
0179,Сыр,Моцарелла,1077.8095238095239,Krasnodar,2024-01-17
0203,Сыр,Сыры рассольные национальные,919.328125,Ekaterinburg,2024-01-17
0210,Мясо охлажденное,Говядина охлажденная,935.7142857142857,St.Petersburg,2024-01-15
0179,Овощи,Зернобобовые,374.0,Krasnodar,2024-01-17
0091,Молочная продукция,"Пудинги, десерты",380.1777777777778,Tumen,2024-01-15
0124,Вино,Безалкогольные вина,927.1510526315789,Moscow,2024-01-17
0210,Овощи,"Квашения, соления, овощные закуски соленые",271.5851063829787,St.Petersburg,2024-01-15
0238,Овощи,Проростки,1104.0,Kazan,2024-01-13
0203,Овощи,Салаты зеленые,1910.406779661017,Ekaterinburg,2024-01-17
0238,Курица,Куриный фарш,210.0,Kazan,2024-01-15
0210,Овощи,Салаты зеленые,1399.8947368421052,St.Petersburg,2024-01-13
0210,Ягоды,Свежие ягоды,2879.375,St.Petersburg,2024-01-15
0179,Мясо охлажденное,Полуфабрикаты из свинины,736.0,Krasnodar,2024-01-13
0203,Молочная продукция,Кисломолочные напитки и закваски,1845.2857142857142,Ekaterinburg,2024-01-17
0203,Овощи,Капуста,294.0,Ekaterinburg,2024-01-15
0091,Овощи,Томаты,850.4883720930233,Tumen,2024-01-17
0124,Сыр,Творожные сыры,912.112676056338,Moscow,2024-01-15
0124,Молочная продукция,Творог и творожная масса,546.7851063829787,Moscow,2024-01-17
0124,Вино,Белые вина,828.15325,Moscow,2024-01-13
0210,Мясо охлажденное,Полуфабрикаты из свинины,656.1463414634146,St.Petersburg,2024-01-17
0091,Фрукты,Мандарины,318.0,Tumen,2024-01-15
0238,Овощи,Салаты зеленые,1820.3333333333333,Kazan,2024-01-13
0091,Курица,Полуфабрикаты куриные,452.25,Tumen,2024-01-17
0124,Молочная продукция,Сырки,1493.3266666666666,Moscow,2024-01-15
0124,Молочная продукция,Прочее молоко,495.0,Moscow,2024-01-13
0238,Молочная продукция,Сливки,802.5151515151515,Kazan,2024-01-13
0179,Сыр,Колбасные сыры,558.0833333333334,Krasnodar,2024-01-17
0238,Ягоды,Свежие ягоды,2679.4285714285716,Kazan,2024-01-15
0203,Мясо охлажденное,Субпродукты из мяса,3369.0,Ekaterinburg,2024-01-13
0210,Сыр,Выдержанные сыры,2307.08,St.Petersburg,2024-01-13
0203,Молочная продукция,Сметана,323.44166666666666,Ekaterinburg,2024-01-15
0203,Сыр,Сыры плавленые,758.7730496453901,Ekaterinburg,2024-01-15
0238,Курица,Субпродукты куриные,295.6666666666667,Kazan,2024-01-17
0210,Овощи,Зернобобовые,561.0,St.Petersburg,2024-01-13
0179,Молочная продукция,Прочее молоко,122.0,Krasnodar,2024-01-15
0124,Фрукты,Киви,252.0,Moscow,2024-01-17
0203,Фрукты,Киви,406.0,Ekaterinburg,2024-01-15
0203,Вино,Красные вина,949.764,Ekaterinburg,2024-01-13
0203,Сыр,Сыры для гриля,1186.375,Ekaterinburg,2024-01-17
0203,Сыр,Сыры с добавками,1471.047619047619,Ekaterinburg,2024-01-15
0179,Фрукты,Фруктовые десерты,623.05,Krasnodar,2024-01-17
0203,Ягоды,Свежие ягоды,2502.5384615384614,Ekaterinburg,2024-01-15
0179,Молочная продукция,Кисломолочные напитки и закваски,781.1809954751131,Krasnodar,2024-01-17
0091,Овощи,"Квашения, соления, овощные закуски соленые",396.94117647058823,Tumen,2024-01-15
0203,Овощи,"Квашения, соления, овощные закуски соленые",364.30841121495325,Ekaterinburg,2024-01-17
0238,Овощи,Проростки,1104.0,Kazan,2024-01-15
0203,Сыр,"Эдам, Гауда, Тильзитер",1194.536231884058,Ekaterinburg,2024-01-13
0091,Вино,Красные вина,280.786,Tumen,2024-01-13
0210,Овощи,Салаты зеленые,1417.698113207547,St.Petersburg,2024-01-15
0203,Курица,Полуфабрикаты куриные,417.2,Ekaterinburg,2024-01-17
0179,Мясо охлажденное,Полуфабрикаты из свинины,736.0,Krasnodar,2024-01-15
0238,Сыр,"Фета, Брынза",843.4,Kazan,2024-01-13
0124,Вино,Белые вина,1223.7704848484848,Moscow,2024-01-15
0210,Овощи,Огурцы,761.6666666666666,St.Petersburg,2024-01-17
0238,Овощи,Салаты зеленые,1747.6875,Kazan,2024-01-15
0210,Молочная продукция,Кефир,113.94897959183673,St.Petersburg,2024-01-17
0091,Сыр,Сыры для кулинарии,868.2,Tumen,2024-01-13
0124,Молочная продукция,Прочее молоко,357.7,Moscow,2024-01-15
0203,Овощи,Перец,1105.0,Ekaterinburg,2024-01-13
0179,Сыр,Сыры с добавками,1388.7142857142858,Krasnodar,2024-01-13
0238,Молочная продукция,Сливки,700.2380952380952,Kazan,2024-01-15
0179,Молочная продукция,"Пудинги, десерты",338.6666666666667,Krasnodar,2024-01-17
0203,Мясо охлажденное,Субпродукты из мяса,3369.0,Ekaterinburg,2024-01-15
0124,Молочная продукция,Сметана,360.3636363636364,Moscow,2024-01-13
0091,Курица,Субпродукты куриные,281.8333333333333,Tumen,2024-01-17
0210,Сыр,Выдержанные сыры,2291.2820512820513,St.Petersburg,2024-01-15
0210,Овощи,Очищенные овощи,227.3448275862069,St.Petersburg,2024-01-17
0179,Фрукты,Фруктовые снеки и нарезки,39472.0,Krasnodar,2024-01-13
0210,Овощи,Зернобобовые,561.0,St.Petersburg,2024-01-15
0203,Вино,Красные вина,953.1981764705881,Ekaterinburg,2024-01-15
0203,Овощи,Зелень,1490.2985074626865,Ekaterinburg,2024-01-17
0203,Сыр,Сыры для кулинарии,840.8,Ekaterinburg,2024-01-13
0203,Сыр,"Эдам, Гауда, Тильзитер",1177.704081632653,Ekaterinburg,2024-01-15
0179,Овощи,Другие корнеплоды,1018.8947368421053,Krasnodar,2024-01-17
0091,Вино,Красные вина,1079.0272499999996,Tumen,2024-01-15
0124,Молочная продукция,Кисломолочные напитки и закваски,234.78787878787878,Moscow,2024-01-13
0179,Сыр,Сыры плавленые,742.9125,Krasnodar,2024-01-17
0238,Сыр,"Фета, Брынза",844.9230769230769,Kazan,2024-01-15
0179,Овощи,Очищенные овощи,181.66666666666666,Krasnodar,2024-01-13
0091,Сыр,Сыры для кулинарии,891.94,Tumen,2024-01-15
0203,Фрукты,Виноград,1221.0,Ekaterinburg,2024-01-17
0179,Овощи,Зелень,2740.8571428571427,Krasnodar,2024-01-13
0210,Молочная продукция,Сырки,1236.1272727272728,St.Petersburg,2024-01-13
0179,Курица,Полуфабрикаты куриные,584.5,Krasnodar,2024-01-13
0091,Сыр,Сыры плавленые,745.4038461538462,Tumen,2024-01-13
0203,Овощи,Перец,1618.0,Ekaterinburg,2024-01-15
0124,Курица,Субпродукты куриные,425.5,Moscow,2024-01-13
0210,Сыр,Сыры с плесенью,2404.3870967741937,St.Petersburg,2024-01-17
0179,Сыр,Сыры с добавками,1501.4782608695652,Krasnodar,2024-01-15
0210,Молочная продукция,Кисломолочные напитки и закваски,1397.4932126696833,St.Petersburg,2024-01-17
0210,Мясо охлажденное,Полуфабрикаты из говядины,2233.6666666666665,St.Petersburg,2024-01-13
0124,Молочная продукция,Сметана,365.2734375,Moscow,2024-01-15
0203,Сыр,Маасдам,1348.5,Ekaterinburg,2024-01-13
0091,Молочная продукция,Кисломолочные напитки и закваски,210.53658536585365,Tumen,2024-01-13
0210,Сыр,Моцарелла,931.15,St.Petersburg,2024-01-13
0203,Сыр,Колбасные сыры,382.25,Ekaterinburg,2024-01-13
0210,Молочная продукция,Сгущённое молоко,440.7142857142857,St.Petersburg,2024-01-13
0179,Фрукты,Фруктовые снеки и нарезки,39472.0,Krasnodar,2024-01-15
0179,Овощи,"Квашения, соления, овощные закуски соленые",266.74264705882354,Krasnodar,2024-01-17
0203,Сыр,Сыры для кулинарии,840.1454545454545,Ekaterinburg,2024-01-15
0179,Сыр,Тёртые сыры,1331.6538461538462,Krasnodar,2024-01-17
0124,Молочная продукция,Кисломолочные напитки и закваски,963.5299145299145,Moscow,2024-01-15
0238,Овощи,Свёкла,57.0,Kazan,2024-01-17
0179,Овощи,Очищенные овощи,567.625,Krasnodar,2024-01-15
0238,Молочная продукция,Сырки,1097.7654320987654,Kazan,2024-01-17
0179,Овощи,Зелень,2365.7948717948716,Krasnodar,2024-01-15
0210,Молочная продукция,Творог и творожная масса,519.9933628318585,St.Petersburg,2024-01-17
0210,Молочная продукция,Сырки,1319.8662420382166,St.Petersburg,2024-01-15
0179,Курица,Полуфабрикаты куриные,524.7,Krasnodar,2024-01-15
0238,Сыр,Моцарелла,957.2083333333334,Kazan,2024-01-17
0091,Сыр,Сыры плавленые,745.0196078431372,Tumen,2024-01-15
0210,Сыр,Тофу,751.4137931034483,St.Petersburg,2024-01-17
0124,Курица,Субпродукты куриные,385.1666666666667,Moscow,2024-01-15
0238,Сыр,Сыры плавленые,684.2608695652174,Kazan,2024-01-17
0210,Мясо охлажденное,Полуфабрикаты из говядины,2248.5652173913045,St.Petersburg,2024-01-15
0238,Сыр,Колбасные сыры,630.5909090909091,Kazan,2024-01-17
0203,Сыр,Маасдам,1340.0689655172414,Ekaterinburg,2024-01-15
0124,Ягоды,Свежие ягоды,2134.75,Moscow,2024-01-17
0091,Молочная продукция,Кисломолочные напитки и закваски,230.7844827586207,Tumen,2024-01-15
0124,Молочная продукция,"Пудинги, десерты",344.74242424242425,Moscow,2024-01-17
0210,Сыр,Моцарелла,983.9245283018868,St.Petersburg,2024-01-15
0091,Яйца,Жидкое яйцо,357.0,Tumen,2024-01-17
0238,Молочная продукция,Йогурты и творожные десерты,374.4453125,Kazan,2024-01-13
0203,Сыр,Колбасные сыры,473.2,Ekaterinburg,2024-01-15
0210,Вино,Белые вина,896.05372,St.Petersburg,2024-01-17
0210,Молочная продукция,Сгущённое молоко,452.1375,St.Petersburg,2024-01-15
0238,Молочная продукция,Йогурты и творожные десерты,363.13771186440675,Kazan,2024-01-15
0238,Молочная продукция,"Пудинги, десерты",389.8,Kazan,2024-01-13
0238,Молочная продукция,"Пудинги, десерты",371.9264705882353,Kazan,2024-01-15
0124,Сыр,Здоровые плавленые и творожные сыры,1391.0,Moscow,2024-01-17
0124,Молочная продукция,Сгущённое молоко,447.7083333333333,Moscow,2024-01-13
0124,Молочная продукция,Сгущённое молоко,446.3855421686747,Moscow,2024-01-15
0179,Вино,Белые вина,1370.5007142857144,Krasnodar,2024-01-17
0124,Сыр,Колбасные сыры,596.0,Moscow,2024-01-15
0179,Сыр,"Сыры деликатесные козьи, овечьи",2947.0,Krasnodar,2024-01-17
0124,Сыр,Колбасные сыры,596.0,Moscow,2024-01-13
0091,Фрукты,Киви,340.6666666666667,Tumen,2024-01-15
0091,Фрукты,Киви,406.0,Tumen,2024-01-13
0124,Овощи,Огурцы,693.8695652173913,Moscow,2024-01-17
0124,Овощи,Томаты,705.36,Moscow,2024-01-15
0203,Фрукты,Авокадо,751.0,Ekaterinburg,2024-01-17
0124,Овощи,Томаты,734.4,Moscow,2024-01-13
0124,Молочная продукция,Кефир,120.48275862068965,Moscow,2024-01-15
0238,Мясо охлажденное,Говядина охлажденная,1249.0,Kazan,2024-01-17
0179,Овощи,Салаты зеленые,1587.5,Krasnodar,2024-01-15
0124,Молочная продукция,Кефир,118.42857142857143,Moscow,2024-01-13
0210,Мясо охлажденное,Говядина охлажденная,920.6666666666666,St.Petersburg,2024-01-17
0179,Овощи,Салаты зеленые,1989.0,Krasnodar,2024-01-13
0210,Сыр,Сыры с добавками,1579.59375,St.Petersburg,2024-01-15
0091,Молочная продукция,"Пудинги, десерты",377.42424242424244,Tumen,2024-01-17
0210,Сыр,Сыры с добавками,1612.9166666666667,St.Petersburg,2024-01-13
0210,Овощи,"Квашения, соления, овощные закуски соленые",260.6993865030675,St.Petersburg,2024-01-17
0238,Овощи,Огурцы,438.0,Kazan,2024-01-15
0238,Курица,Куриный фарш,210.0,Kazan,2024-01-17
0238,Овощи,Огурцы,438.0,Kazan,2024-01-13
0124,Сыр,Сыры с добавками,1598.1851851851852,Moscow,2024-01-15
0124,Сыр,Творожные сыры,905.8482142857143,Moscow,2024-01-17
0179,Молочная продукция,Творог и творожная масса,476.05202312138726,Krasnodar,2024-01-15
0124,Сыр,Сыры с добавками,1376.3333333333333,Moscow,2024-01-13
0210,Ягоды,Свежие ягоды,2865.6666666666665,St.Petersburg,2024-01-17
0091,Сыр,Копчёные снеки,1471.851851851852,Tumen,2024-01-15
0091,Фрукты,Авокадо,751.0,Tumen,2024-01-17
0179,Молочная продукция,Творог и творожная масса,480.1194029850746,Krasnodar,2024-01-13
0124,Сыр,Сыры для гриля,1244.5555555555557,Moscow,2024-01-15
0124,Молочная продукция,Сырки,1414.8943089430895,Moscow,2024-01-17
0210,Курица,Куриная разделка,354.9166666666667,St.Petersburg,2024-01-15
0091,Сыр,Копчёные снеки,1482.8,Tumen,2024-01-13
0203,Молочная продукция,Молоко,107.43386243386243,Ekaterinburg,2024-01-15
0238,Ягоды,Свежие ягоды,2711.3,Kazan,2024-01-17
0210,Сыр,Сыры для кулинарии,902.8732394366198,St.Petersburg,2024-01-15
0124,Сыр,Сыры для гриля,1157.0,Moscow,2024-01-13
0203,Молочная продукция,Сметана,324.27884615384613,Ekaterinburg,2024-01-17
0124,Овощи,"Квашения, соления, овощные закуски соленые",303.29357798165137,Moscow,2024-01-15
0210,Курица,Куриная разделка,389.0,St.Petersburg,2024-01-13
0203,Молочная продукция,Молоко,106.75675675675676,Ekaterinburg,2024-01-13
0210,Сыр,Сыры для кулинарии,871.3478260869565,St.Petersburg,2024-01-13
0203,Сыр,Сыры плавленые,756.207171314741,Ekaterinburg,2024-01-17
0091,Вино,Белые вина,1023.0957901234567,Tumen,2024-01-15
0203,Сыр,Сыры с добавками,1521.3947368421052,Ekaterinburg,2024-01-17
0124,Овощи,"Квашения, соления, овощные закуски соленые",282.22222222222223,Moscow,2024-01-13
0091,Вино,Белые вина,435.73199999999997,Tumen,2024-01-13
0203,Ягоды,Свежие ягоды,2527.2380952380954,Ekaterinburg,2024-01-17
0124,Сыр,Моцарелла,912.8048780487804,Moscow,2024-01-15
0124,Сыр,Моцарелла,888.25,Moscow,2024-01-13
0238,Сыр,Копчёные снеки,1466.3333333333333,Kazan,2024-01-13
0238,Сыр,Копчёные снеки,1461.5,Kazan,2024-01-15
0091,Овощи,"Квашения, соления, овощные закуски соленые",392.32380952380953,Tumen,2024-01-17
0091,Сыр,Тофу,718.125,Tumen,2024-01-15
0210,Овощи,Салаты зеленые,1404.892857142857,St.Petersburg,2024-01-17
0091,Сыр,Тофу,716.3333333333334,Tumen,2024-01-13
0124,Сыр,Фермерские сыры,2172.0,Moscow,2024-01-15
0124,Вино,Белые вина,1485.3644166666666,Moscow,2024-01-17
0091,Овощи,Зернобобовые,444.0,Tumen,2024-01-15
0179,Мясо охлажденное,Полуфабрикаты из свинины,736.0,Krasnodar,2024-01-17
0124,Сыр,Фермерские сыры,2666.0,Moscow,2024-01-13
0091,Молочная продукция,Сгущённое молоко,445.3695652173913,Tumen,2024-01-15
0091,Мясо охлажденное,Свинина охлажденная,276.0,Tumen,2024-01-17
0179,Фрукты,Авокадо,947.0,Krasnodar,2024-01-15
0091,Овощи,Зернобобовые,444.0,Tumen,2024-01-13
0238,Овощи,Салаты зеленые,1858.16,Kazan,2024-01-17
0203,Курица,Куриный фарш,315.0,Ekaterinburg,2024-01-15
0124,Молочная продукция,Прочее молоко,365.1875,Moscow,2024-01-17
0203,Овощи,Очищенные овощи,189.0,Ekaterinburg,2024-01-15
0210,Фрукты,Экзотические фрукты,2972.0,St.Petersburg,2024-01-17
0238,Овощи,Перец,3052.0,Kazan,2024-01-15
0238,Молочная продукция,Сливки,702.6629213483146,Kazan,2024-01-17
0238,Молочная продукция,Кисломолочные напитки и закваски,1416.2777777777778,Kazan,2024-01-15
0091,Молочная продукция,Сгущённое молоко,450.37142857142857,Tumen,2024-01-13
